Thu Jun 01 04:04:13 +0000 2023;1664120641874956300;1664120641874956288;@Wadas_Melawan Indonesia ini dulu nya hutan semua, pohon di mana mana...sejak ada manusia nya jadi ada gedung, ada jalan, mata air mati... Alam Indonesia rusak. Harusnya semua penduduk Indonesia pindah keluar Indonesia, biar Indonesia tetap ijau apa adanya...;0;0;0;0;;in;1593397270393028608;1663875749391257600;1663875749391257601;;;8Tezcatlipoca8;1
Thu Jun 01 02:58:23 +0000 2023;1664104073635987500;1664104073635987456;Perkara jalan rusak + nanjak😭;0;0;0;0;;in;1618528751096320002;1664104073635987500;1664104073635987456;;;notrukaalee_;0
Thu Jun 01 04:22:46 +0000 2023;1664125308533088300;1664125308533088256;@jaelaniuniska jalan rusak kalau udah viral baru baru di tambal sulam..kaya di lampung itu;0;0;0;0;;in;1494315728345862145;1660894605381111800;1660894605381111808;;;syarifudinSukr1;1
Thu Jun 01 01:18:56 +0000 2023;1664079045032837000;1664079045032837120;"@DoankWarto Bangun itu lihat kemampuan negara. Ingat prinsip prioritas. Ada urutan untuk membangun. Jalan arteri diberbagai daerah aja masik rusak udah mau bangun IKN &amp; Kereta cepat. Sudah lihat belum kemampuan negara. Imvestor aja belum minat. Bukit Algoritma 2 tahun mangkrak. Sadar diri";0;1;0;2;;in;2268898844;1664001427658907600;1664001427658907649;;;Erwinbinjai;1
Thu Jun 01 04:18:11 +0000 2023;1664124157137940500;1664124157137940485;@PKSejahtera dipinggir jalan ada baliho PKS, berarti di wilayah itu banyak perwakilan dari PKS tapi kenapa kondisi jalanannya rusak??;0;0;0;0;;in;54115089;1664085606698217500;1664085606698217474;;;khairfadly;0
Wed May 31 17:38:31 +0000 2023;1663963179880439800;1663963179880439808;@MarahIchsan jalan-jalan prov. banyak yg rusak, ini yg diusung PKS juga.;0;1;0;1;;in;1516770231485558785;1663894549910159400;1663894549910159361;;;NuelMend;0
Wed May 31 17:03:51 +0000 2023;1663954454021046300;1663954454021046272;@PartaiSocmed Petugas nya rusak tapi tunjangan kinerja/tukin jalan terus.;0;1;0;3;;in;1075694112165294080;1663946150754549800;1663946150754549760;;;NataprajaSule;0
Thu Jun 01 01:13:48 +0000 2023;1664077755074617300;1664077755074617344;https://t.co/DUWEOlBrhc\n\n#jalanrusak \n@banten_prov \n@KemenPU \n@jokowi;0;0;0;0;;qme;1429685594536349696;1664077755074617300;1664077755074617344;;;Hulio58177607;0
Thu Jun 01 00:45:57 +0000 2023;1664070748045185000;1664070748045185024;"@cobeh2022 Ini salah kendaran-nya pulak, angkut barang melibihi kapasitas/beban (overload) &lt; barang angkutan melebihi tinggi bak kendaraan&gt; akibate selain membuat jalan rusak jg membuat kendaraan tdk seimbang.";0;0;0;0;;in;1604070586308624385;1664052419125473300;1664052419125473281;;;Kuwungkuwung2;1
Thu Jun 01 00:58:36 +0000 2023;1664073931089932300;1664073931089932294;Kami hanya menuntut hak kami sebagai pengguna jalan, seperti yang dilihat jalan yang rusak adalah jalan utama, harus menunggu sampai kapan untuk didengarkan ? seperti kata gaul disampaikan “BAYAR PAJAK ELIT, INFRASTRUKTUR SULIT”. Kami kalo bayar pajak sampai antri loh pak;0;0;0;0;;in;1622673804848926721;1664071177940394000;1664071177940393984;;;grahasuuu;1
Wed May 31 17:29:23 +0000 2023;1663960882588811300;1663960882588811265;@ridwankamil Jangan lupa benerin jalan di cirebon timur ya pa, kecamatan babakan gebang, saya sendiri di jl.babakan serang, tolong di tinjau pa, trimakasih🙏\n\n#jalanhancur\n#jalanrusak;0;0;0;0;;in;1639356985807376384;1663841138405683200;1663841138405683200;;;zaicrypto06;1
Wed May 31 16:59:27 +0000 2023;1663953346070450200;1663953346070450176;@haiimlluu @jamurplafon @bung_madin @budibongg @islah_bahrawi @KPK_RI @akun_hibah @menujusenja @luculucuaaan Jirrr bener banget,gue aja yg baru pertama kali ke daerah dadap,jalan prancis terus sampai ke jalan salebaran aja kapok ogah ke sana lagi. Sudah jalan nya rusak di tambah banyak truk truk gede yang lewat, gue berasa taruhan nyawa ke sana😢;0;0;0;2;;in;2857561854;1663425496628215800;1663425496628215808;;;AdeNugraha999;0
Wed May 31 22:29:52 +0000 2023;1664036499116150800;1664036499116150784;@republikaonline Rusak semua tatanan negara, semua jadi jongos penguasa, yg seharusnya mengkontrol supaya tdk salah jalan, sekarang malah menjadi antek antek penguasa!!!;0;0;0;0;;in;468760676;1663812272442187800;1663812272442187777;;;myrazra;0
Wed May 31 23:58:26 +0000 2023;1664058787337232400;1664058787337232384;@RekamJejak24 @KrisyantoOni Silahkan cek ke daerah cipinang, di depan ada taman malah jalan dibuat sumur resapan. Jalan pun menjadi rusak. Sumur resapan baik fungsinya tapi penempatannya jangan merusak jalan;0;0;0;0;;in;217651975;1663852707885777000;1663852707885776897;;;Amotsky;1
Thu Jun 01 00:54:16 +0000 2023;1664072838456946700;1664072838456946688;42 Tahun Jalan Rusak, Masyarakat Lalembuu Kecam Sikap Asrun Lio Sebut Tidak Bersabar\nhttps://t.co/oKz0s30Qn7;0;0;0;0;;in;1234774867704049664;1664072838456946700;1664072838456946688;;;telisik_id;0
Wed May 31 23:43:51 +0000 2023;1664055118885687300;1664055118885687296;@bung_madin @budibongg @islah_bahrawi @KPK_RI @akun_hibah @menujusenja @luculucuaaan Wkwkwkwkwk bener bener dah kab tang mah, jalan rusak banyak banget;0;0;0;0;;in;977991638;1663425496628215800;1663425496628215808;;;TahananAzkaban;0
Wed May 31 18:54:09 +0000 2023;1663982211786477600;1663982211786477568;@pln_123 min ini kenapa tiap malem jalan pln pondok aren, mati listrik terus ya. Ganggu banget, dan bikin alat2 elektronik cepet rusak.;0;0;0;0;;in;207803565;1663982211786477600;1663982211786477568;;;mayangsulistyo;1
Thu Jun 01 00:51:40 +0000 2023;1664072182853673000;1664072182853672961;@bung_madin @budibongg @islah_bahrawi @KPK_RI @akun_hibah @menujusenja @luculucuaaan Jalan samping bandara jalannya rusak parah byk trek tanah;0;0;0;0;;in;1528587235922432000;1663425496628215800;1663425496628215808;;;ice_tea_mani5;1
Thu Jun 01 01:07:54 +0000 2023;1664076268944654300;1664076268944654336;Sebenarnya we rusak tau ehehehe, \nDepan orng memang smile ketawa dn memang suka kaya obrol² ke smua orang, kalau di kelas ywdhlah😅, mau kaya mana lgi\nHmm takdir yaa sudah jalan nya:(\nKaya gini kitaa im so sorry🙏:(;0;0;0;1;;in;1572578031147036673;1664076268944654300;1664076268944654336;;;mayaadxxn;0
Wed May 31 18:22:46 +0000 2023;1663974315304566800;1663974315304566784;Diduga Akibat Proyek Peningkatan Jalan, Ratusan Pohon #Mangrove di Pulo Cangkir Rusak https://t.co/TyVzy8d0WJ #dbmsda #destinasiwisata #jalan #pemkab #perbaikanjalan;0;0;0;0;;in;3012738222;1663974315304566800;1663974315304566784;;;teropongpost;0
Wed May 31 23:41:16 +0000 2023;1664054466553991200;1664054466553991168;Sejak viralnya kasus Bima yang kritik Gubernur Lampung, tentang jalan transportasi yang rusak parah dan membahayakan… Sekarang banyak yang up jalan jalan diseluruh provinsi yang rusak parah. \n\nSelama ini kerja Pemda ngapain saja? Jalan itu ibarat urat nadi ekonomi. Payah pol.;0;1;1;9;;in;1603576856573509633;1664054466553991200;1664054466553991168;;;Kimberley_2024;0
Thu Jun 01 01:13:46 +0000 2023;1664077746652479500;1664077746652479488;Review first ride wkwk. \n\nTarikannya, mesinnya, dibawanya dll mboh ga paham gw 😅\n\nYg pasti posisi duduknya enak bgt, buat gw yg jalannya santai ga suka ngebut kek nyaman bgt, dengkul masih jauh, tanjakan tinggi ga geter, jalan rusak ga terlalu gejluk2.\n\nDan... banyak yg lirik 🤣 https://t.co/T86Rs2cEdO;45;154;85;935;;in;105714755;1664077746652479500;1664077746652479488;https://pbs.twimg.com/media/Fxf93wSaIAApz4i.jpg;photo;Widino;0
Wed May 31 23:59:36 +0000 2023;1664059082549100500;1664059082549100544;@agbudisan @KrisyantoOni Silahkan cek ke daerah cipinang, di depan ada taman malah jalan dibuat sumur resapan. Jalan pun menjadi rusak. Sumur resapan baik fungsinya tapi penempatannya jangan merusak jalan. Jalan yang bagus dirusak... salam jangan kena tumor.;0;1;0;0;;in;217651975;1663852707885777000;1663852707885776897;;;Amotsky;1
Wed May 31 17:27:41 +0000 2023;1663960454841127000;1663960454841126912;@CNNIndonesia Zaman jkw mmang jln tol aj yg dibikinnya..smntara jln umum/tak brbayar gak diapa2in ..buktinya noh..di lampung, sum.utara pada rusak smua jalan..blm lgi yg dilaporkn didaerah lain yg blm viral..ngeles mmbantah aj lgi..;0;0;0;0;;in;1563956377478778880;1661303382634795000;1661303382634795008;;;Legislator75;1
Wed May 31 15:29:11 +0000 2023;1663930632953806800;1663930632953806848;@kebonyerim @kebonbin salah alamat ternyata jalan rusak;0;1;0;0;;in;2304110023;1663915554959179800;1663915554959179783;;;kebonheeseung;0
Wed May 31 15:56:24 +0000 2023;1663937480301887500;1663937480301887488;Biar Tidak Jadi Fitnah Lagi seperti Fitnah Jalan Rusak Yang Dicuit akun @dhemit_is_back  tgl 5/5/23 yang lalu, Yuk Simak Ulasan Berikut Terkait Viralnya Berita “Miris! jarang Masuk Sekolah Karena Jaga Adik Sakit Bocah Di Brebes Diminta Mengundurkan Diri”.\n\nLagi ramai pemberitaan,… https://t.co/SnDZKVqBY3;0;3;19;45;;in;821859629034409985;1663937480301887500;1663937480301887488;https://pbs.twimg.com/media/Fxd-T8hakAAOD1s.jpg;photo;KakekHalal;0
Wed May 31 15:32:46 +0000 2023;1663931531335979000;1663931531335979008;Jika berpisah adalah jalan terbaik....\n😭\n.\n.\n.\n.\n.\n.\n.\nAkan aku rusak jalan itu agar kita tidak berpisah...\n😂🤭\n\nNite\n🙏;0;2;0;5;;in;3270403033;1663931531335979000;1663931531335979008;;;kenhans03;0
Wed May 31 15:06:02 +0000 2023;1663924806583218200;1663924806583218176;@VeelaaRhie @aniesbaswedan Jalan yg rusak gx ada mau perbaiki  knp presiden gx turn tangan sekalian \nKenpa gx lihat masyarakatnya kelaprn jangn di kantor makanya turun takn \nDi lebih dahulukan masyrkat dlu keperluan sekolah yg bantuan dll baru memtingkan ursn kantor baru di rembuk 😇😇;0;0;0;0;;in;1644330304499519490;1663885447762944000;1663885447762944001;;;AmanahDest52806;1
Wed May 31 16:26:35 +0000 2023;1663945077981597700;1663945077981597701;Prihatin Jalan Rusak di Provinsi Riau, Willi Muchlisien: Wilayah Ini Berpotensi Agrowisata dan Ekowisata  - NAWACITAPOST - https://t.co/GWu2bYYS1N https://t.co/PpT7Gnm3vl;0;0;0;0;;in;1297798716133236736;1663945077981597700;1663945077981597701;https://pbs.twimg.com/media/FxeFOvoaQAEkYNL.jpg;photo;Nawacita_Post;0
Sun Feb 26 13:38:00 +0000 2023;1629838190566572000;1629838190566572033;بوب يم أفضل رضاعة أطفال طبيع مضادة للمغص وآمنه لرضيعك 😉شيّكي على المتجر 🛒كل الي تحتاجينه لطفلك بتلاقيه وبسعر مميز  دلعي طفلك واختاري الأفضل ✌🏻تسوقي الآن ..;119;393;291;1079;;ar;1359463081252904965;1629838190566572000;1629838190566572033;;;ZrafhShop;0
Wed May 31 15:55:22 +0000 2023;1663937220418609200;1663937220418609153;@Indones1aku Betul biasanya cuma merusak, pohon ditebangi, jalan dilubangi, sampai pasir laut pun di jual, emg pemimpin yang rusak;0;0;0;0;;in;962841105472438273;1663773254736298000;1663773254736297985;;;azwar17071994;0
Wed May 31 16:00:15 +0000 2023;1663938448439533600;1663938448439533570;Gua tau ada beberapa temen gua yang gasuka sama apa yang gua suka,contoh kaya gua suka jalan,gua suka thrift,gua suka vintage,gua suka eksplore ,nah makanya kenapa gua pengen kemana mana sendiri,karena gua juga takut rusak mood mereka ketika mereka ngikutin gua.;0;0;0;0;;in;1538080752516014080;1663938448439533600;1663938448439533570;;;anisaekaz;0
Wed May 31 14:58:09 +0000 2023;1663922822467530800;1663922822467530757;@ganjarpranowo Nggak usah mikir Indonesia dulu Pak. Sampeyan 2 periode jadi gubernur jawa tengah, wargamu tetap yang paling miskin, banyak pengangguran, banjir dan jalan rusak dimana mana nggak terurus.;0;1;1;6;;in;1110197436935335937;1663794201476358100;1663794201476358144;;;Doni13587681;0
Wed May 31 15:27:58 +0000 2023;1.66393E+18;1663930326094340101;@PutraErlangga95 Jalan non tol rusak parah, tarif tol dinaikkan... sa ae lah kalo otaknya bisnia mulu;0;0;0;0;;in;1585423974661398528;1663588823283171300;1663588823283171328;;;MrEqualizer2024;0
Wed May 31 15:34:58 +0000 2023;1663932085621641200;1663932085621641218;@ransfc_official @aniesbaswedan Sumur resapan rusak jalan dan kurang manfaat,,, monumen didirikan terus dibongkar,,berubah hancur negara bila jadi plesiden;0;0;0;0;;in;867013367017259008;1662443825997172700;1662443825997172739;;;pramitha_clara;0
Wed May 31 14:16:22 +0000 2023;1663912305829073000;1663912305829072897;"jika perpisahan adalah jalan terbaik maka akan ku rusak jalan nya"" - Bolehh  https://t.co/nvDeHZZmED""";0;1;0;0;;in;1484119500366970892;1663912305829073000;1663912305829072897;;;agastopiajj;0
Wed May 31 13:55:37 +0000 2023;1663907086193811500;1663907086193811459;Sumut mampu mengendalikan inflasi pangan dari 11,5 persen di Agustus 2022 menjadi 3,28 persen pada April 2023. Ancaman inflasi masih menghadang, yakni kekeringan akibat El Nino dan jalan rusak di sentra pertanian. #Nusantara #AdadiKompas\n\n https://t.co/tdNf8Bo6Ve;0;0;1;1;;in;255866913;1663907086193811500;1663907086193811459;;;hariankompas;0
Wed May 31 14:18:11 +0000 2023;1.66391E+18;1663912763163389955;@dapkzcrs sayanf ada meme yg kalo ga berjodoh denganmu adalah jalan yg benar, oh tentu akan aku rusak jalannya biar jodoh😂;0;1;0;1;;in;1629001111427518464;1663908351338598400;1663908351338598411;;;kittenmoi;0
Wed May 31 14:09:38 +0000 2023;1663910613028937700;1663910613028937732;Sumut mampu mengendalikan inflasi pangan dari 11,5 persen di Agustus 2022 menjadi 3,28 persen pada April 2023. Ancaman inflasi masih menghadang, yakni kekeringan akibat El Nino dan jalan rusak di sentra pertanian. #Nusantara #AdadiKompas\n\nhttps://t.co/bjgnMurp4C;0;0;0;0;;in;155456716;1663910613028937700;1663910613028937732;;;KompasKlasika;0
Wed May 31 14:10:24 +0000 2023;1663910804851130400;1663910804851130376;Sumut mampu mengendalikan inflasi pangan dari 11,5 persen di Agustus 2022 menjadi 3,28 persen pada April 2023. Ancaman inflasi masih menghadang, yakni kekeringan akibat El Nino dan jalan rusak di sentra pertanian. #Nusantara #AdadiKompas\n\nhttps://t.co/dwXRbswS3u;0;0;0;0;;in;79237556;1663910804851130400;1663910804851130376;;;kompasmuda;0
Wed May 31 11:05:15 +0000 2023;1663864211657851000;1663864211657850881;@sehatAQUA Ketumpahan ga itu min pas lewat jalan rusak?;0;0;0;0;;in;101408799;1661213328625254400;1661213328625254400;;;SELimbong;0
Wed May 31 09:33:34 +0000 2023;1663841138405683200;1663841138405683200;Alhamdulillah pembangunan kereta api cepat sudah selesai. Sekarang selama 2-3 bulan adalah pengetesan rangkaian kereta apinya dan pelatihan SDM yang akan mengoperasikannya. Mohon doanya . \n\nJika tidak ada halangan lagi, Agustus 2023 bisa mulai dioperasikam. Semoga lancar. Aamiin.… https://t.co/lz2g3lcd1l;132;287;206;1094;;in;80323736;1663841138405683200;1663841138405683200;https://pbs.twimg.com/amplify_video_thumb/1663840998550818819/img/5GAPuaRc2VQXpCQu.jpg;photo;ridwankamil;0
Wed May 31 13:28:10 +0000 2023;1663900175461658600;1663900175461658627;@sniper323461 @jokowi Bagus ini..sebut bupatinya jg...\nJngn kyak @musniumar \nAsal capture jalan rusak..\nTanpa sebut pemerintah setempat..😂😂;0;1;0;1;;in;613527159;1663724943786537000;1663724943786536961;;;hedy_subagyo;0
Wed May 31 13:00:47 +0000 2023;1663893285545578500;1663893285545578496;Satgas TMMD Evakuasi Mobil Masyarakat Yang Terperosok\n\nMahulu - Kondisi jalan yang berlumpur dan rusak ini membuat sulitnya warga pengguna jalan, sehingga tidak sedikit kendaraan warga yang terperosok ke dalam lubang lubang jalan, Senin (29/05/2023). https://t.co/hXfPG85X9o;0;0;0;1;;in;1282605992895627264;1663893285545578500;1663893285545578496;https://pbs.twimg.com/media/FxdWHoBaYAINCpn.jpg;photo;0912Kodim;0
Wed May 31 12:13:56 +0000 2023;1663881493054361600;1663881493054361601;@Andikaku8 @parikes51129767 @OposisiCerdas gue mah realistis aja..daerah produsen padi tapi akses jalan utama rusak parah..buat. enerin mesti utang 150M ke pemprov Jateng.itupun masih dibantu sm Bojonegoro..soal pupuk yg sulit, manufaktur pendukung ga ada..pengangguran bejibun mpe merantau ke Jatim,JKT,Xmantan..ini fakta;0;0;0;0;;in;853833994059644928;1663257129476841500;1663257129476841472;;;ElFaani;1
Wed May 31 03:14:49 +0000 2023;1663745819949019100;1663745819949019136;Sumur resapan jaman @jokowi itu di zona hijau ( dalam foto ). \nSumur resapan jaman @aniesbaswedan di jalan ( dalam foto ). \nLiterasi ente yg sesat bro. https://t.co/0HUUL05bQ6;2;45;58;168;;in;954376921118253056;1663745819949019100;1663745819949019136;https://pbs.twimg.com/media/FxbQAXNakAA5lLr.jpg;photo;Sukardi2017;0
Wed May 31 10:57:53 +0000 2023;1663862357326721000;1663862357326721024;@Hangudi_L @abwnews_ Presiden jokowi gencar2 memperbaiki jalan yg rusak dan berlubang-lubang,sedangkan si anies gencar2 melubangi jalanan..🤣🤣🤣🤣🤣;0;0;1;1;;in;1365842416079577091;1663523399124254700;1663523399124254720;;;Aku83782263;0
Wed May 31 12:52:15 +0000 2023;1663891136925294600;1663891136925294592;@KakekHalal Seperti wadas ,banjir ,jalan rusak 🤣🤭;0;0;0;0;;in;1407664831692345344;1663562047299399700;1663562047299399680;;;Munthe36643140;0
Wed May 31 13:36:02 +0000 2023;1663902157198770200;1663902157198770179;Harusnya, proyek yang mulai dikerjakan pada awal 2022 ini selesai pada 2023. \n\nNamun, hingga kini banyak jalan provinsi tidak tertangani. \n\nBahkan hingga kunjungan Presiden Jokowi kemarin, beberapa ruas jalan masih juga rusak.\nhttps://t.co/0p0RS3LDCM;0;1;1;1;;in;23343960;1663902134469816300;1663902134469816321;;;kompascom;1
Wed May 31 12:10:17 +0000 2023;1663880578490581000;1663880578490580998;@detikcom @detiksumut_ Salaaahh saking banyaknya jalan rusak parah.;0;0;0;0;;in;1088414437843730434;1663783184327393300;1663783184327393281;;;AstomoIrianto;0
Wed May 31 12:52:49 +0000 2023;1663891280550854700;1663891280550854658;Rendra, pelajar kelas 7 SMP di yang berani. Semoga cita citanya jadi Bupati kelak terkabul. Sekolah sing pinter ya nang. Ngajine diteruske sampai khatam. \n\nInshaAllah pembangunan jalan yang rusak terus kita laksanakan bertahap berkelanjutan. Semangat Rendra..!! https://t.co/VSCizKE3ZM;0;1;1;19;;in;1490311333;1663891280550854700;1663891280550854658;https://pbs.twimg.com/ext_tw_video_thumb/1663891150808453123/pu/img/yB6vrdAR7pLn33t6.jpg;photo;AriefRohman_838;0
Wed May 31 10:49:18 +0000 2023;1663860194303180800;1663860194303180801;"Jelas, yg kurang literasi itu para pendukung Anies yg bangun\nsumur resapan di jalan umum\n\nItulah Anies. Mau usung jargon PERUBAHAN dari yg bagus dan indah jadi JELEK &amp; RUSAK\n\nApa gk punya capres lain yg berkelas?";0;0;0;1;;in;1443633110386573314;1663860194303180800;1663860194303180801;;;Fredy_siTom;0
Wed May 31 13:49:41 +0000 2023;1663905593097171000;1663905593097170946;Sering trjadi tawuran antar pendukung parpol. Bnyk simpatisan yg mnjadi korban, rumah dan tmpat usaha di sepanjang jalan jalur kampanye rusak di jaman orba.;0;0;0;0;;in;112104043;1663905593097171000;1663905593097170946;;;sibermun;0
Wed May 31 12:47:19 +0000 2023;1663889896422133800;1663889896422133760;@jogmfs Meskipun gua belom tau jalannya securam apa, tp keknya ga lebih curam drpd jalan menuju dieng via batang. Puluhan kilometer jalan penuh tanjakan dan tikungan, beberapa area jalannya rusak, kanan kiri macem hutan. Sayang ga gua rekam karna malem, direkam juga ga keliatan sesuatu;0;0;0;0;;in;1004471808915992581;1663722056431849500;1663722056431849473;;;fahmiracless;0
Wed May 31 12:59:11 +0000 2023;1663892881093042200;1663892881093042176;Rp 137 trilyun terlalu mahal untuk ruas KA 150 km dan 2 kota: Jakarta Bandung. Sementara ratusan ribu jalan rusak.\n\nDengan tiket rp 350 ribu, siapa yg naik?\nMoga KA Parahiyangan yg tiketnya rp 110 ribu tidak dimatikan Luhut \n\nhttps://t.co/pL9wivDIct\n.;0;0;0;0;;in;62764791;1663892881093042200;1663892881093042176;;;nizaminz;0
Wed May 31 11:04:03 +0000 2023;1663863909227593700;1663863909227593729;YG DIBAGUSIN CUMA WILAYAH PEMDA AWOKWOWK JALAN RUSAK DIMANA MANA WKWK;0;0;0;0;;in;1425664204686594051;1663863795251568600;1663863795251568640;;;eojjeoragosstt;0
Wed May 31 11:11:10 +0000 2023;1663865698236641300;1663865698236641280;@Jokond0 @VeelaaRhie Otaknya kebalik2, di saat pemerintah pusat gencar2 membangun,memperbaiki jalan yg rusak dan berlubang-lubang,malah dianya gencar2 melubangi jalan..ahahahahaha.;0;1;0;2;;in;1365842416079577091;1663809372022255600;1663809372022255616;;;Aku83782263;0
Wed May 31 11:06:21 +0000 2023;1663864485143261200;1663864485143261185;@KakekHalal kenapa angka kemiskinan masih banyak\nkenapa banyak jalan provinsi yang rusak\nKenapa UMP Jateng kecil\nKenapa Jateng tertinggal untuk pulau jawa\nKenapa jateng masih tinggi angka buta hurufnya\nDan banyak lagi yang lainnya;0;0;0;0;;in;1376787587923275776;1663562047299399700;1663562047299399680;;;alexxasaroh;1
Wed May 31 12:58:11 +0000 2023;1663892629694877700;1663892629694877696;"@VIVAcoid ngeruk pasir &amp; nimbun pasir jd pulau sama tdk merusak lingkungan \n\nyg rusak lingkungan itu merokok di ruang publik, dagang di trotoar,  pasang spanduk di pinggir jalan  (ini mah mengganggu ketertiban umum LOL)\n\nganggu ketertiban umum aja dilarang, apalagi ganggu ketertiban Alam?""";0;0;0;2;;in;2894899615;1663545566176092200;1663545566176092164;;;a;0
Wed May 31 13:47:02 +0000 2023;1663904925489799200;1663904925489799177;@OposisiCerdas Daerah lu emang becus ? @ganjarpranowo ?jalan rusak aja masih banyak,banjir plus kemiskinan;0;0;0;0;;in;1362622538;1663257129476841500;1663257129476841472;;;AriefAdityyaa;0
Wed May 31 09:46:05 +0000 2023;1663844287598166000;1663844287598166017;BPIP: Orde Baru Pakai Sistem Pemilu Tertutup Aman-aman Saja, Senang-senang Saja https://t.co/qyo6NqIqQs;41;49;4;19;;in;47596019;1663844287598166000;1663844287598166017;;;liputan6dotcom;0
